#qubits,#cycles,circuit,#nodes,#tasks,#threads,#samples,#iterations,#initialHidden,#sampleSteps,run,#hadamards,tvd,f_xeb,duration,success
4,5,2,1,1,1,8,100000,6,0,3,0,0.573223,2.534042,1540.499464,True
4,5,2,1,1,1,8,100000,6,0,4,0,0.614376,2.364641,1559.813197,True
4,5,2,1,1,1,54,1000,6,0,0,0,0.910041,1.578683,49.147364,True
4,5,2,1,1,1,54,1000,6,0,1,0,0.379218,2.481085,50.080108,True
4,5,2,1,1,1,54,1000,6,0,2,0,0.467789,1.910264,51.978690,True
4,5,2,1,1,1,54,1000,6,0,3,0,0.872327,1.754943,49.585725,True
4,5,2,1,1,1,54,1000,6,0,4,0,0.701985,2.530263,50.930408,True
4,5,2,1,1,1,54,10000,6,0,0,0,0.573223,2.421268,512.711412,True
4,5,2,1,1,1,54,10000,6,0,1,0,0.578335,2.339052,506.075316,True
4,5,2,1,1,1,54,10000,6,0,2,0,0.838388,1.800076,503.438306,True
4,5,2,1,1,1,54,10000,6,0,3,0,0.008917,2.494419,507.191621,True
4,5,2,1,1,1,54,10000,6,0,4,0,0.879999,1.648477,506.119340,True
4,5,2,1,1,1,54,100000,6,0,0,0,0.317414,2.164024,5085.035288,True
4,5,2,1,1,1,54,100000,6,0,1,0,0.610457,2.169535,5176.680073,True
4,5,2,1,1,1,54,100000,6,0,2,0,0.126700,2.426294,5069.996573,True
4,5,2,1,1,1,54,100000,6,0,3,0,0.396677,2.335369,5092.342488,True
4,5,2,1,1,1,54,100000,6,0,4,0,0.097386,2.388395,5054.758886,True
4,5,2,1,1,1,303,1000,6,0,0,0,0.431012,2.060949,211.888877,True
4,5,2,1,1,1,303,1000,6,0,1,0,0.482089,1.887574,224.205376,True
4,5,2,1,1,1,303,1000,6,0,2,0,0.460536,2.029929,213.037984,True
4,5,2,1,1,1,303,1000,6,0,3,0,0.462539,2.058472,211.396479,True
4,5,2,1,1,1,303,1000,6,0,4,0,0.469053,2.164191,210.354548,True
4,5,2,1,1,1,303,10000,6,0,0,0,0.004840,2.427436,2071.014274,True
4,5,2,1,1,1,303,10000,6,0,1,0,0.006124,2.429047,2103.257876,True
4,5,2,1,1,1,303,10000,6,0,2,0,0.513037,2.080475,2108.117489,True
4,5,2,1,1,1,303,10000,6,0,3,0,0.893305,1.932024,2043.375629,True
4,5,2,1,1,1,303,10000,6,0,4,0,0.324135,2.632422,2109.014696,True
4,5,2,1,1,1,303,100000,6,0,0,0,0.354260,2.241542,20765.392767,True
4,5,2,1,1,1,303,100000,6,0,1,0,0.004418,2.436018,21255.595608,True
4,5,2,1,1,1,303,100000,6,0,2,0,0.003319,2.496741,21378.836552,True
4,5,2,1,1,1,303,100000,6,0,3,0,0.612950,2.771693,20339.283485,True
4,5,2,1,1,1,303,100000,6,0,4,0,0.669195,1.985074,21092.410856,True
4,5,2,1,1,1,54,1000,6,0,0,0,0.910041,1.578683,49.147364,True
4,5,2,1,1,1,54,1000,6,0,1,0,0.379218,2.481085,50.080108,True
4,5,2,1,1,1,54,1000,6,0,2,0,0.467789,1.910264,51.978690,True
4,5,2,1,1,1,54,1000,6,0,3,0,0.872327,1.754943,49.585725,True
4,5,2,1,1,1,54,1000,6,0,4,0,0.701985,2.530263,50.930408,True
4,5,2,1,1,1,54,10000,6,0,0,0,0.573223,2.421268,512.711412,True
4,5,2,1,1,1,54,10000,6,0,1,0,0.578335,2.339052,506.075316,True
4,5,2,1,1,1,54,10000,6,0,2,0,0.838388,1.800076,503.438306,True
4,5,2,1,1,1,54,10000,6,0,3,0,0.008917,2.494419,507.191621,True
